"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"25686","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">We will now present you with questions to test your memory for the objects presented in the film you just saw as explained. This is first of two memory tests  of this study. After finishing this test, you will watch another short video and then complete another memory test. The progress bar at the very top will show you how much of this block you already completed.<br><br>Press <strong>space</strong> for the next page.","32","html-keyboard-response","0","25698","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"106749","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">The question for the test is <i>`In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?`</i>. On each trial, you see an image of an object in the middle of screen that you saw during the video along with three additional objects at the bottom of the screen. <br><br>Please indicate which of the three objects at the bottom <strong>immediately followed</strong> that object that is currently probed. The objects at the bottom are labelled 1, 2 and 3. To give your response, please press the respective key on your keyboard.<br><br>Note that it's not enough to just select the object that was presented any time point <strong>after</strong> the tested object. Please note that for each question there is only one correct answer.<br><br>Press <strong>space</strong> for the next page.","32","html-keyboard-response","1","134462","0.0-1.0","","","","","","","","","","","","","","","","","","","","","","",""
"13875","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Please try and give the correct answers to the best of your ability and guess if you do not remember. We are aware that this task is quite challenging but please continue to try to do your best until you have completed the experiment. Don't be discouraged if you feel that you don't remember the correct answers. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","2","150343","0.0-2.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","152862","0.0-3.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"21830","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/64.png' style='width:231.2419928825623px;height: 179.5px;'><div class='threeColumn'><img src='images/stimuli/86.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/58.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/53.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","4","174703","0.0-3.0-1.0","temporalOrder","15207","0","3","64","images/stimuli/53.png","images/stimuli/58.png","-21","2","images/stimuli/86.png","5","1","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","13","o","0","across","3","2","2","0.2129300118623962"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","175208","0.0-3.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"11189","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/53.png' style='width:231.2419928825623px;height: 179.5px;'><div class='threeColumn'><img src='images/stimuli/52.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/71.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/5.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","6","186407","0.0-3.0-1.1","temporalOrder","15207","0","1","53","images/stimuli/52.png","images/stimuli/71.png","-18","2","images/stimuli/5.png","8","3","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","14","o","1","within","2","2","2","0.2129300118623962"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","186908","0.0-3.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"11160","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/81.png' style='width:231.2419928825623px;height: 179.5px;'><div class='threeColumn'><img src='images/stimuli/51.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/4.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/77.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","8","198074","0.0-3.0-1.2","temporalOrder","15207","0","3","81","images/stimuli/77.png","images/stimuli/4.png","-9","2","images/stimuli/51.png","28","1","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","6","o","0","across","3","2","3","0.2129300118623962"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","198587","0.0-3.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
"5761","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/76.png' style='width:231.2419928825623px;height: 179.5px;'><div class='threeColumn'><img src='images/stimuli/26.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/64.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/51.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","10","204353","0.0-3.0-1.3","temporalOrder","15207","0","3","76","images/stimuli/51.png","images/stimuli/64.png","-13","2","images/stimuli/26.png","5","1","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","20","o","1","within","2","3","3","0.2129300118623962"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","204854","0.0-3.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
"7751","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/12.png' style='width:231.2419928825623px;height: 179.5px;'><div class='threeColumn'><img src='images/stimuli/73.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/37.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/77.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","12","212611","0.0-3.0-1.4","temporalOrder","15207","0","1","12","images/stimuli/73.png","images/stimuli/77.png","-4","3","images/stimuli/37.png","19","2","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","9","o","1","within","2","2","3","0.2129300118623962"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","13","213119","0.0-3.0-0.5","fixation","","","","","","","","","","","","","","","","","","","","","",""
"10552","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/70.png' style='width:231.2419928825623px;height: 179.5px;'><div class='threeColumn'><img src='images/stimuli/72.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/69.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/39.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","14","223680","0.0-3.0-1.5","temporalOrder","15207","0","2","70","images/stimuli/69.png","images/stimuli/39.png","-6","3","images/stimuli/72.png","20","1","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","5","o","0","across","3","3","3","0.2129300118623962"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","224195","0.0-3.0-0.6","fixation","","","","","","","","","","","","","","","","","","","","","",""
"5497","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/52.png' style='width:231.2419928825623px;height: 179.5px;'><div class='threeColumn'><img src='images/stimuli/43.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/30.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/37.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","16","229696","0.0-3.0-1.6","temporalOrder","15207","0","2","52","images/stimuli/30.png","images/stimuli/43.png","-4","1","images/stimuli/37.png","8","3","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","14","o","0","across","3","3","3","0.2129300118623962"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","230211","0.0-3.0-0.7","fixation","","","","","","","","","","","","","","","","","","","","","",""
"7055","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/65.png' style='width:231.2419928825623px;height: 179.5px;'><div class='threeColumn'><img src='images/stimuli/80.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/17.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/69.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","18","237273","0.0-3.0-1.7","temporalOrder","15207","0","2","65","images/stimuli/17.png","images/stimuli/69.png","-21","3","images/stimuli/80.png","11","1","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","16","o","0","across","3","2","2","0.2129300118623962"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","19","237774","0.0-3.0-0.8","fixation","","","","","","","","","","","","","","","","","","","","","",""
"8066","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/72.png' style='width:231.2419928825623px;height: 179.5px;'><div class='threeColumn'><img src='images/stimuli/51.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/32.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/86.png' style='width:231.2419928825623px;height: 179.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","20","245844","0.0-3.0-1.8","temporalOrder","15207","0","3","72","images/stimuli/86.png","images/stimuli/32.png","-7","2","images/stimuli/51.png","10","1","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","15","o","0","across","3","2","3","0.2129300118623962"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","246356","0.0-3.0-0.9","fixation","","","","","","","","","","","","","","","","","","","","","",""
