"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"18816.084999998566","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">We will now present you with questions to test your memory for the objects presented in the film you just saw as explained. This is first of two memory tests  of this study. After finishing this test, you will watch another short video and then complete another memory test. The progress bar at the very top will show you how much of this block you already completed.<br><br>Press <strong>space</strong> for the next page.","32","html-keyboard-response","0","18819","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"55176.03999999119","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">The question for the test is <i>`In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?`</i>. On each trial, you see an image of an object in the middle of screen that you saw during the video along with three additional objects at the bottom of the screen. <br><br>Please indicate which of the three objects at the bottom <strong>immediately followed</strong> that object that is currently probed. The objects at the bottom are labelled 1, 2 and 3. To give your response, please press the respective key on your keyboard.<br><br>Note that it's not enough to just select the object that was presented any time point <strong>after</strong> the tested object. Please note that for each question there is only one correct answer.<br><br>Press <strong>space</strong> for the next page.","32","html-keyboard-response","1","75998","0.0-1.0","","","","","","","","","","","","","","","","","","","","","","",""
"12068.375000031665","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Please try and give the correct answers to the best of your ability and guess if you do not remember. We are aware that this task is quite challenging but please continue to try to do your best until you have completed the experiment. Don't be discouraged if you feel that you don't remember the correct answers. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","2","90068","0.0-2.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","92572","0.0-3.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"7768.06500001112","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/81.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='threeColumn'><img src='images/stimuli/51.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/4.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/77.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","4","100341","0.0-3.0-1.0","temporalOrder","15180","0","3","81","images/stimuli/77.png","images/stimuli/4.png","-9","2","images/stimuli/51.png","28","1","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","6","o","0","across","3","2","3","0.26453143534994067"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","100844","0.0-3.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3550.7050000014715","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/12.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='threeColumn'><img src='images/stimuli/73.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/37.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/77.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","6","104395","0.0-3.0-1.1","temporalOrder","15180","0","1","12","images/stimuli/73.png","images/stimuli/77.png","-4","3","images/stimuli/37.png","19","2","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","9","o","1","within","2","2","3","0.26453143534994067"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","104896","0.0-3.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6107.1000000229105","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/8.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='threeColumn'><img src='images/stimuli/61.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/30.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/35.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","8","111004","0.0-3.0-1.2","temporalOrder","15180","0","1","8","images/stimuli/61.png","images/stimuli/35.png","-14","3","images/stimuli/30.png","9","2","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","10","o","0","across","3","3","2","0.26453143534994067"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","111505","0.0-3.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
"5407.475000014529","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/74.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='threeColumn'><img src='images/stimuli/44.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/47.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/73.png' style='width:287.2811387900356px;height: 222.99999999999997px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","10","116913","0.0-3.0-1.3","temporalOrder","15180","0","1","74","images/stimuli/44.png","images/stimuli/47.png","-5","2","images/stimuli/73.png","11","3","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","4","o","1","within","2","3","3","0.26453143534994067"
