"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"14443.470000000161","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">We will now present you with questions to test your memory for the objects presented in the film you just saw as explained. This is first of two memory tests  of this study. After finishing this test, you will watch another short video and then complete another memory test. The progress bar at the very top will show you how much of this block you already completed.<br><br>Press <strong>space</strong> for the next page.","32","html-keyboard-response","0","14448","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"36294.02500000015","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">The question for the test is <i>`In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?`</i>. On each trial, you see an image of an object in the middle of screen that you saw during the video along with three additional objects at the bottom of the screen. <br><br>Please indicate which of the three objects at the bottom <strong>immediately followed</strong> that object that is currently probed. The objects at the bottom are labelled 1, 2 and 3. To give your response, please press the respective key on your keyboard.<br><br>Note that it's not enough to just select the object that was presented any time point <strong>after</strong> the tested object. Please note that for each question there is only one correct answer.<br><br>Press <strong>space</strong> for the next page.","32","html-keyboard-response","1","52743","0.0-1.0","","","","","","","","","","","","","","","","","","","","","","",""
"10054.775000000067","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Please try and give the correct answers to the best of your ability and guess if you do not remember. We are aware that this task is quite challenging but please continue to try to do your best until you have completed the experiment. Don't be discouraged if you feel that you don't remember the correct answers. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","2","64799","0.0-2.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","67301","0.0-3.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"10655.584999999977","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/27.png' style='width:488.8932384341637px;height: 379.5px;'><div class='threeColumn'><img src='images/stimuli/80.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/4.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/12.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","4","77958","0.0-3.0-1.0","temporalOrder","15212","0","3","27","images/stimuli/12.png","images/stimuli/4.png","-13","2","images/stimuli/80.png","27","1","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","8","o","1","within","2","3","3","0.4501779359430605"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","78459","0.0-3.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"7682.594999999768","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/17.png' style='width:488.8932384341637px;height: 379.5px;'><div class='threeColumn'><img src='images/stimuli/4.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/36.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/63.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","6","86143","0.0-3.0-1.1","temporalOrder","15212","0","2","17","images/stimuli/36.png","images/stimuli/4.png","-30","1","images/stimuli/63.png","4","3","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","16","o","0","across","3","3","3","0.4501779359430605"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","86645","0.0-3.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3807.920000000202","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/8.png' style='width:488.8932384341637px;height: 379.5px;'><div class='threeColumn'><img src='images/stimuli/47.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/37.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/61.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","8","90454","0.0-3.0-1.2","temporalOrder","15212","0","3","8","images/stimuli/61.png","images/stimuli/47.png","-18","1","images/stimuli/37.png","16","2","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","10","o","1","within","2","2","2","0.4501779359430605"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","90955","0.0-3.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6674.580000000336","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/44.png' style='width:488.8932384341637px;height: 379.5px;'><div class='threeColumn'><img src='images/stimuli/71.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/58.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/5.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","10","97630","0.0-3.0-1.3","temporalOrder","15212","0","1","44","images/stimuli/71.png","images/stimuli/58.png","-3","2","images/stimuli/5.png","27","3","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","4","o","1","within","2","3","3","0.4501779359430605"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","98132","0.0-3.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
"4568.569999999905","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/12.png' style='width:488.8932384341637px;height: 379.5px;'><div class='threeColumn'><img src='images/stimuli/69.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/73.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/64.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","12","102702","0.0-3.0-1.4","temporalOrder","15212","0","2","12","images/stimuli/73.png","images/stimuli/69.png","-6","1","images/stimuli/64.png","9","3","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","8","o","0","across","3","3","2","0.4501779359430605"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","13","103203","0.0-3.0-0.5","fixation","","","","","","","","","","","","","","","","","","","","","",""
"9402.344999999972","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/37.png' style='width:488.8932384341637px;height: 379.5px;'><div class='threeColumn'><img src='images/stimuli/63.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/26.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/83.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","14","112606","0.0-3.0-1.5","temporalOrder","15212","0","1","37","images/stimuli/63.png","images/stimuli/83.png","-11","3","images/stimuli/26.png","8","2","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","18","o","1","within","2","3","2","0.4501779359430605"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","113108","0.0-3.0-0.6","fixation","","","","","","","","","","","","","","","","","","","","","",""
"5793.180000000124","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/32.png' style='width:488.8932384341637px;height: 379.5px;'><div class='threeColumn'><img src='images/stimuli/69.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/72.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/43.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","16","118903","0.0-3.0-1.6","temporalOrder","15212","0","3","32","images/stimuli/43.png","images/stimuli/69.png","-12","1","images/stimuli/72.png","7","2","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","11","o","0","across","3","3","2","0.4501779359430605"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","119404","0.0-3.0-0.7","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6377.509999999791","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/86.png' style='width:488.8932384341637px;height: 379.5px;'><div class='threeColumn'><img src='images/stimuli/71.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/65.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/29.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","18","125783","0.0-3.0-1.7","temporalOrder","15212","0","2","86","images/stimuli/65.png","images/stimuli/71.png","-22","1","images/stimuli/29.png","11","3","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","15","o","0","across","3","3","2","0.4501779359430605"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","19","126283","0.0-3.0-0.8","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3449.225000000297","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/53.png' style='width:488.8932384341637px;height: 379.5px;'><div class='threeColumn'><img src='images/stimuli/46.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/52.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/51.png' style='width:488.8932384341637px;height: 379.5px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","20","129734","0.0-3.0-1.8","temporalOrder","15212","0","2","53","images/stimuli/52.png","images/stimuli/46.png","-5","1","images/stimuli/51.png","13","3","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","13","o","0","across","3","2","2","0.4501779359430605"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","130236","0.0-3.0-0.9","fixation","","","","","","","","","","","","","","","","","","","","","",""
