"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"4949.544999981299","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">We will now present you with questions to test your memory for the objects presented in the film you just saw as explained. This is first of two memory tests  of this study. After finishing this test, you will watch another short video and then complete another memory test. The progress bar at the very top will show you how much of this block you already completed.<br><br>Press <strong>space</strong> for the next page.","32","html-keyboard-response","0","4982","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"32453.104999964125","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">The question for the test is <i>`In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?`</i>. On each trial, you see an image of an object in the middle of screen that you saw during the video along with three additional objects at the bottom of the screen. <br><br>Please indicate which of the three objects at the bottom <strong>immediately followed</strong> that object that is currently probed. The objects at the bottom are labelled 1, 2 and 3. To give your response, please press the respective key on your keyboard.<br><br>Note that it's not enough to just select the object that was presented any time point <strong>after</strong> the tested object. Please note that for each question there is only one correct answer.<br><br>Press <strong>space</strong> for the next page.","32","html-keyboard-response","1","39437","0.0-1.0","","","","","","","","","","","","","","","","","","","","","","",""
"8277.645000023767","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Please try and give the correct answers to the best of your ability and guess if you do not remember. We are aware that this task is quite challenging but please continue to try to do your best until you have completed the experiment. Don't be discouraged if you feel that you don't remember the correct answers. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","2","49717","0.0-2.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","52220","0.0-3.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"5071.675000013784","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/5.png' style='width:345.89679715302486px;height: 268.5px;'><div class='threeColumn'><img src='images/stimuli/64.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/87.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/37.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","4","57293","0.0-3.0-1.0","temporalOrder","15346","0","3","5","images/stimuli/37.png","images/stimuli/64.png","-9","1","images/stimuli/87.png","10","2","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","17","o","0","across","3","2","3","0.3185053380782918"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","57796","0.0-3.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3135.245000012219","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/51.png' style='width:345.89679715302486px;height: 268.5px;'><div class='threeColumn'><img src='images/stimuli/26.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/86.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/79.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","6","60933","0.0-3.0-1.1","temporalOrder","15346","0","3","51","images/stimuli/79.png","images/stimuli/86.png","-9","2","images/stimuli/26.png","4","1","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","20","o","1","within","2","3","2","0.3185053380782918"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","61435","0.0-3.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"5353.149999980815","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/27.png' style='width:345.89679715302486px;height: 268.5px;'><div class='threeColumn'><img src='images/stimuli/80.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/4.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/12.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","8","66789","0.0-3.0-1.2","temporalOrder","15346","0","3","27","images/stimuli/12.png","images/stimuli/4.png","-13","2","images/stimuli/80.png","27","1","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","8","o","1","within","2","3","3","0.3185053380782918"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","67290","0.0-3.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2417.2650000546128","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/81.png' style='width:345.89679715302486px;height: 268.5px;'><div class='threeColumn'><img src='images/stimuli/77.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/26.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/4.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","10","69709","0.0-3.0-1.3","temporalOrder","15346","0","1","81","images/stimuli/77.png","images/stimuli/4.png","-9","3","images/stimuli/26.png","32","2","2","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","6","o","1","within","2","3","2","0.3185053380782918"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","70211","0.0-3.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
