"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"12597","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">We will now present you with questions to test your memory for the objects presented in the film you just saw as explained. This is first of two memory tests  of this study. After finishing this test, you will watch another short video and then complete another memory test. The progress bar at the very top will show you how much of this block you already completed.<br><br>Press <strong>space</strong> for the next page.","32","html-keyboard-response","0","12598","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"330013","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">The question for the test is <i>`In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?`</i>. On each trial, you see an image of an object in the middle of screen that you saw during the video along with three additional objects at the bottom of the screen. <br><br>Please indicate which of the three objects at the bottom <strong>immediately followed</strong> that object that is currently probed. The objects at the bottom are labelled 1, 2 and 3. To give your response, please press the respective key on your keyboard.<br><br>Note that it's not enough to just select the object that was presented any time point <strong>after</strong> the tested object. Please note that for each question there is only one correct answer.<br><br>Press <strong>space</strong> for the next page.","32","html-keyboard-response","1","344613","0.0-1.0","","","","","","","","","","","","","","","","","","","","","","",""
"6903","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Please try and give the correct answers to the best of your ability and guess if you do not remember. We are aware that this task is quite challenging but please continue to try to do your best until you have completed the experiment. Don't be discouraged if you feel that you don't remember the correct answers. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","2","353517","0.0-2.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","356021","0.0-3.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"4839","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/64.png' style='width:488.2491103202847px;height: 379px;'><div class='threeColumn'><img src='images/stimuli/86.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/58.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/53.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","4","360862","0.0-3.0-1.0","temporalOrder","15173","0","3","64","images/stimuli/53.png","images/stimuli/58.png","-21","2","images/stimuli/86.png","5","1","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","13","o","0","across","3","2","2","0.44958481613285883"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","361362","0.0-3.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2073","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/69.png' style='width:488.2491103202847px;height: 379px;'><div class='threeColumn'><img src='images/stimuli/35.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/81.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/80.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","6","363437","0.0-3.0-1.1","temporalOrder","15173","0","2","69","images/stimuli/81.png","images/stimuli/35.png","-5","1","images/stimuli/80.png","32","3","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","6","o","1","within","2","3","2","0.44958481613285883"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","363939","0.0-3.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1153","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/65.png' style='width:488.2491103202847px;height: 379px;'><div class='threeColumn'><img src='images/stimuli/80.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/17.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/69.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","8","365094","0.0-3.0-1.2","temporalOrder","15173","0","2","65","images/stimuli/17.png","images/stimuli/69.png","-21","3","images/stimuli/80.png","11","1","3","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?","16","o","0","across","3","2","2","0.44958481613285883"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","365594","0.0-3.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
