"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","questionOrder","counterbalance_condition","question","roomNum","roomType","sameRoom","context","targetTable","foil1Table","foil2Table","imageSize"
"299","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/35.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/58.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/4.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/15.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","10","18698","0.0-3.0-1.3","temporalOrder1","10391","1","35","images/stimuli/58.png","images/stimuli/4.png","-3","2","images/stimuli/15.png","32","3","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","3","m","0","across","2","3","2","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","19202","0.0-3.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
"209","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/59.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/1.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/53.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/23.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","12","19412","0.0-3.0-1.4","temporalOrder1","10391","1","59","images/stimuli/1.png","images/stimuli/53.png","-28","2","images/stimuli/23.png","17","3","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","27","m","1","within","3","3","2","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","13","19913","0.0-3.0-0.5","fixation","","","","","","","","","","","","","","","","","","","","","",""
"222","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/65.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/47.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/86.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/18.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","14","20138","0.0-3.0-1.5","temporalOrder1","10391","2","65","images/stimuli/86.png","images/stimuli/47.png","-30","1","images/stimuli/18.png","29","3","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","16","m","0","across","2","2","3","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","20639","0.0-3.0-0.6","fixation","","","","","","","","","","","","","","","","","","","","","",""
"148","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/76.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/10.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/81.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/15.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","16","20788","0.0-3.0-1.6","temporalOrder1","10391","3","76","images/stimuli/15.png","images/stimuli/81.png","-27","2","images/stimuli/10.png","20","1","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","19","m","1","within","3","2","3","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","21290","0.0-3.0-0.7","fixation","","","","","","","","","","","","","","","","","","","","","",""
"226","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/53.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/64.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/17.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/35.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","18","21518","0.0-3.0-1.7","temporalOrder1","10391","1","53","images/stimuli/64.png","images/stimuli/35.png","-21","3","images/stimuli/17.png","6","2","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","13","m","1","within","3","2","3","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","19","22020","0.0-3.0-0.8","fixation","","","","","","","","","","","","","","","","","","","","","",""
"330","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/81.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/58.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/23.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/69.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","20","22353","0.0-3.0-1.8","temporalOrder1","10391","3","81","images/stimuli/69.png","images/stimuli/58.png","-7","1","images/stimuli/23.png","60","2","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","6","m","0","across","2","3","2","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","22858","0.0-3.0-0.9","fixation","","","","","","","","","","","","","","","","","","","","","",""
"53","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/9.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/7.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/74.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","22","22914","0.0-3.0-1.9","temporalOrder1","10391","1","9","images/stimuli/7.png","images/stimuli/74.png","-77","3","images/stimuli/78.png","5","2","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","42","m","0","across","2","3","3","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","23","23418","0.0-3.0-0.10","fixation","","","","","","","","","","","","","","","","","","","","","",""
"140","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/69.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/41.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/47.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/70.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","24","23559","0.0-3.0-1.10","temporalOrder1","10391","3","69","images/stimuli/70.png","images/stimuli/47.png","-9","2","images/stimuli/41.png","52","1","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","5","m","1","within","3","2","3","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","25","24063","0.0-3.0-0.11","fixation","","","","","","","","","","","","","","","","","","","","","",""
"46","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/17.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/65.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/40.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/0.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","26","24110","0.0-3.0-1.11","temporalOrder1","10391","1","17","images/stimuli/65.png","images/stimuli/0.png","-14","3","images/stimuli/40.png","27","2","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","16","m","1","within","3","3","2","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","27","24613","0.0-3.0-0.12","fixation","","","","","","","","","","","","","","","","","","","","","",""
"7","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/44.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/39.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/27.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/74.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","28","24621","0.0-3.0-1.12","temporalOrder1","10391","3","44","images/stimuli/74.png","images/stimuli/39.png","-4","1","images/stimuli/27.png","8","2","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","4","m","0","across","2","2","2","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","29","25122","0.0-3.0-0.13","fixation","","","","","","","","","","","","","","","","","","","","","",""
"5","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/52.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/67.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/53.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/43.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","30","25129","0.0-3.0-1.13","temporalOrder1","10391","2","52","images/stimuli/53.png","images/stimuli/43.png","-4","3","images/stimuli/67.png","40","1","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","14","m","0","across","2","2","2","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","25633","0.0-3.0-0.14","fixation","","","","","","","","","","","","","","","","","","","","","",""
"350","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/24.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/47.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/33.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/25.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","32","25984","0.0-3.0-1.14","temporalOrder1","10391","2","24","images/stimuli/33.png","images/stimuli/47.png","-47","1","images/stimuli/25.png","15","3","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","24","m","1","within","3","2","2","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","33","26486","0.0-3.0-0.15","fixation","","","","","","","","","","","","","","","","","","","","","",""
"52","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/36.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/17.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/16.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/27.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","34","26539","0.0-3.0-1.15","temporalOrder1","10391","1","36","images/stimuli/17.png","images/stimuli/27.png","-18","3","images/stimuli/16.png","37","2","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","17","m","0","across","2","2","3","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","35","27041","0.0-3.0-0.16","fixation","","","","","","","","","","","","","","","","","","","","","",""
"49","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/80.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/13.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/29.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/35.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","36","27091","0.0-3.0-1.16","temporalOrder1","10391","2","80","images/stimuli/29.png","images/stimuli/35.png","-37","3","images/stimuli/13.png","38","1","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","21","m","1","within","3","2","3","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","27593","0.0-3.0-0.17","fixation","","","","","","","","","","","","","","","","","","","","","",""
"109","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/74.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/47.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/22.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/35.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","38","27703","0.0-3.0-1.17","temporalOrder1","10391","3","74","images/stimuli/35.png","images/stimuli/47.png","-5","1","images/stimuli/22.png","7","2","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","3","m","1","within","3","2","2","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","39","28206","0.0-3.0-0.18","fixation","","","","","","","","","","","","","","","","","","","","","",""
"101","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/56.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/0.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/18.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/24.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","40","28309","0.0-3.0-1.18","temporalOrder1","10391","3","56","images/stimuli/24.png","images/stimuli/0.png","-31","1","images/stimuli/18.png","11","2","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","25","m","0","across","2","3","3","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","28812","0.0-3.0-0.19","fixation","","","","","","","","","","","","","","","","","","","","","",""
"138","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/15.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/43.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/75.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/63.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","42","28953","0.0-3.0-1.19","temporalOrder1","10391","3","15","images/stimuli/63.png","images/stimuli/43.png","-14","1","images/stimuli/75.png","38","2","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","19","m","0","across","2","2","2","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","43","29456","0.0-3.0-0.20","fixation","","","","","","","","","","","","","","","","","","","","","",""
"230","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/3.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/67.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/39.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/68.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","44","29687","0.0-3.0-1.20","temporalOrder1","10391","1","3","images/stimuli/67.png","images/stimuli/39.png","-65","2","images/stimuli/68.png","11","3","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","34","m","1","within","3","2","2","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","45","30189","0.0-3.0-0.21","fixation","","","","","","","","","","","","","","","","","","","","","",""
"245","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/57.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/17.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/23.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","46","30436","0.0-3.0-1.21","temporalOrder1","10391","2","57","images/stimuli/23.png","images/stimuli/17.png","-40","1","images/stimuli/78.png","16","3","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","36","m","1","within","3","3","3","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","30940","0.0-3.0-0.22","fixation","","","","","","","","","","","","","","","","","","","","","",""
"410","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/82.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='threeColumn'><img src='images/stimuli/62.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/39.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/57.png' style='width:387.3333333333333px;height: 300.6648250460405px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","48","31351","0.0-3.0-1.22","temporalOrder1","10391","1","82","images/stimuli/62.png","images/stimuli/39.png","-62","2","images/stimuli/57.png","7","3","0","0","0","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","33","m","0","across","2","2","3","0.35666052793124614"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","31854","0.0-3.0-0.23","fixation","","","","","","","","","","","","","","","","","","","","","",""
