"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"7764.285000041127","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Thank you for making it so far. We will now present you with the same type of question you have been presented with the first memory test. Please continue completed this task in the same way you have completed the previous memory test. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","0","7768","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","1","10283","0.0-1.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6162.699999986216","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/7.png' style='width:345.89679715302486px;height: 268.5px;'><div class='threeColumn'><img src='images/stimuli/56.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/42.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/9.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","2","16447","0.0-1.0-1.0","temporalOrder","15346","1","3","7","images/stimuli/9.png","images/stimuli/56.png","-33","1","images/stimuli/42.png","5","2","2","2","","41","o","0","across","3","2","2","0.3185053380782918"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","16956","0.0-1.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1753.62000009045","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/57.png' style='width:345.89679715302486px;height: 268.5px;'><div class='threeColumn'><img src='images/stimuli/55.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/3.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/13.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","4","18711","0.0-1.0-1.1","temporalOrder","15346","1","1","57","images/stimuli/55.png","images/stimuli/3.png","-4","2","images/stimuli/13.png","8","3","2","2","","36","o","0","across","3","3","3","0.3185053380782918"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","19226","0.0-1.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"978.8750000298023","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/55.png' style='width:345.89679715302486px;height: 268.5px;'><div class='threeColumn'><img src='images/stimuli/11.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/21.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/31.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","6","20207","0.0-1.0-1.2","temporalOrder","15346","1","2","55","images/stimuli/21.png","images/stimuli/31.png","-21","3","images/stimuli/11.png","11","1","2","2","","37","o","1","within","2","3","3","0.3185053380782918"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","20721","0.0-1.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1987.764999968931","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/9.png' style='width:345.89679715302486px;height: 268.5px;'><div class='threeColumn'><img src='images/stimuli/11.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/55.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:345.89679715302486px;height: 268.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","8","22711","0.0-1.0-1.3","temporalOrder","15346","1","1","9","images/stimuli/11.png","images/stimuli/55.png","-10","2","images/stimuli/78.png","5","3","2","2","","42","o","1","within","2","2","3","0.3185053380782918"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","23223","0.0-1.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
