"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"6074","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Thank you for making it so far. We will now present you with the same type of question you have been presented with the first memory test. Please continue completed this task in the same way you have completed the previous memory test. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","0","6083","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","1","8610","0.0-1.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"7775","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/18.png' style='width:239.61565836298934px;height: 186px;'><div class='threeColumn'><img src='images/stimuli/82.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/49.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/60.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","2","16392","0.0-1.0-1.0","temporalOrder","15172","1","3","18","images/stimuli/60.png","images/stimuli/49.png","-9","2","images/stimuli/82.png","5","1","3","3","","31","o","1","within","2","3","3","0.2206405693950178"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","16909","0.0-1.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3424","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/6.png' style='width:239.61565836298934px;height: 186px;'><div class='threeColumn'><img src='images/stimuli/38.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/41.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","4","20340","0.0-1.0-1.1","temporalOrder","15172","1","1","6","images/stimuli/38.png","images/stimuli/41.png","-23","2","images/stimuli/78.png","3","3","3","3","","43","o","0","across","3","2","2","0.2206405693950178"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","20849","0.0-1.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3983","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/7.png' style='width:239.61565836298934px;height: 186px;'><div class='threeColumn'><img src='images/stimuli/9.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/42.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/67.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","6","24838","0.0-1.0-1.2","temporalOrder","15172","1","1","7","images/stimuli/9.png","images/stimuli/67.png","-15","3","images/stimuli/42.png","5","2","3","3","","42","o","1","within","2","3","3","0.2206405693950178"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","25348","0.0-1.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2600","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/9.png' style='width:239.61565836298934px;height: 186px;'><div class='threeColumn'><img src='images/stimuli/11.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/42.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/41.png' style='width:239.61565836298934px;height: 186px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","8","27952","0.0-1.0-1.3","temporalOrder","15172","1","1","9","images/stimuli/11.png","images/stimuli/41.png","-21","3","images/stimuli/42.png","4","2","3","3","","42","o","0","across","3","2","3","0.2206405693950178"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","28469","0.0-1.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
