"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"5198.380000016186","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Thank you for making it so far. We will now present you with the same type of question you have been presented with the first memory test. Please continue completed this task in the same way you have completed the previous memory test. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","0","5201","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","1","7719","0.0-1.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"5268.245000042953","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/6.png' style='width:483.0960854092527px;height: 375px;'><div class='threeColumn'><img src='images/stimuli/38.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/41.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","2","12989","0.0-1.0-1.0","temporalOrder","15358","1","1","6","images/stimuli/38.png","images/stimuli/41.png","-23","2","images/stimuli/78.png","3","3","3","3","","43","o","0","across","3","2","2","0.44483985765124556"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","13494","0.0-1.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3895.2600000193343","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/57.png' style='width:483.0960854092527px;height: 375px;'><div class='threeColumn'><img src='images/stimuli/55.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/38.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/3.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","4","17391","0.0-1.0-1.1","temporalOrder","15358","1","1","57","images/stimuli/55.png","images/stimuli/3.png","-4","3","images/stimuli/38.png","14","2","3","3","","37","o","1","within","2","2","2","0.44483985765124556"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","17907","0.0-1.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2880.5699999793433","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/54.png' style='width:483.0960854092527px;height: 375px;'><div class='threeColumn'><img src='images/stimuli/19.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/55.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/14.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","6","20789","0.0-1.0-1.2","temporalOrder","15358","1","3","54","images/stimuli/14.png","images/stimuli/55.png","-3","2","images/stimuli/19.png","5","1","3","3","","39","o","1","within","2","3","3","0.44483985765124556"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","21299","0.0-1.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2145.1799999922514","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/56.png' style='width:483.0960854092527px;height: 375px;'><div class='threeColumn'><img src='images/stimuli/14.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/85.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/50.png' style='width:483.0960854092527px;height: 375px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","8","23446","0.0-1.0-1.3","temporalOrder","15358","1","3","56","images/stimuli/50.png","images/stimuli/85.png","-4","2","images/stimuli/14.png","28","1","3","3","","25","o","0","across","3","3","3","0.44483985765124556"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","23949","0.0-1.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
