"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"46580.39999997709","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Thank you for making it so far. We will now present you with the same type of question you have been presented with the first memory test. Please continue completed this task in the same way you have completed the previous memory test. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","0","46582","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","1","49085","0.0-1.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3367.32000001939","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/56.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='threeColumn'><img src='images/stimuli/28.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/50.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/23.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","2","52453","0.0-1.0-1.0","temporalOrder","15366","1","2","56","images/stimuli/50.png","images/stimuli/28.png","-3","1","images/stimuli/23.png","22","3","2","2","","25","o","1","within","2","3","2","0.604982206405694"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","52954","0.0-1.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3609.5850000274368","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/13.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='threeColumn'><img src='images/stimuli/49.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/19.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/9.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","4","56564","0.0-1.0-1.1","temporalOrder","15366","1","2","13","images/stimuli/19.png","images/stimuli/49.png","-29","1","images/stimuli/9.png","3","3","2","2","","40","o","0","across","3","2","2","0.604982206405694"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","57065","0.0-1.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2099.0400000009686","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/10.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='threeColumn'><img src='images/stimuli/31.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/23.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/40.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","6","59165","0.0-1.0-1.2","temporalOrder","15366","1","3","10","images/stimuli/40.png","images/stimuli/31.png","-6","1","images/stimuli/23.png","13","2","2","2","","29","o","0","across","3","3","2","0.604982206405694"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","59667","0.0-1.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1675.600000016857","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/3.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='threeColumn'><img src='images/stimuli/78.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/48.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/34.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","8","61343","0.0-1.0-1.3","temporalOrder","15366","1","3","3","images/stimuli/34.png","images/stimuli/48.png","-12","2","images/stimuli/78.png","20","1","2","2","","34","o","0","across","3","3","3","0.604982206405694"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","61845","0.0-1.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1568.0350000038743","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/60.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='threeColumn'><img src='images/stimuli/34.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/41.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/50.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","10","63413","0.0-1.0-1.4","temporalOrder","15366","1","2","60","images/stimuli/41.png","images/stimuli/50.png","-11","3","images/stimuli/34.png","8","1","2","2","","31","o","1","within","2","3","2","0.604982206405694"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","63915","0.0-1.0-0.5","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2300.8450000197627","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/2.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='threeColumn'><img src='images/stimuli/78.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/3.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/68.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","12","66217","0.0-1.0-1.5","temporalOrder","15366","1","3","2","images/stimuli/68.png","images/stimuli/3.png","-10","2","images/stimuli/78.png","10","1","2","2","","39","o","0","across","3","3","3","0.604982206405694"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","13","66720","0.0-1.0-0.6","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2995.524999976624","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/68.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='threeColumn'><img src='images/stimuli/38.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/13.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/56.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","14","69716","0.0-1.0-1.6","temporalOrder","15366","1","2","68","images/stimuli/13.png","images/stimuli/56.png","-30","3","images/stimuli/38.png","7","1","2","2","","40","o","1","within","2","2","3","0.604982206405694"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","70217","0.0-1.0-0.7","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1510.8100000070408","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/54.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='threeColumn'><img src='images/stimuli/14.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/56.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/7.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","16","71729","0.0-1.0-1.7","temporalOrder","15366","1","1","54","images/stimuli/14.png","images/stimuli/56.png","-27","2","images/stimuli/7.png","6","3","2","2","","38","o","0","across","3","2","3","0.604982206405694"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","72229","0.0-1.0-0.8","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3591.2349999998696","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/23.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='threeColumn'><img src='images/stimuli/57.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/1.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/9.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","18","75821","0.0-1.0-1.8","temporalOrder","15366","1","1","23","images/stimuli/57.png","images/stimuli/1.png","-18","2","images/stimuli/9.png","12","3","2","2","","36","o","1","within","2","2","2","0.604982206405694"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","19","76324","0.0-1.0-0.9","fixation","","","","","","","","","","","","","","","","","","","","","",""
"9148.065000015777","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/9.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='threeColumn'><img src='images/stimuli/11.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/55.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","20","85473","0.0-1.0-1.9","temporalOrder","15366","1","1","9","images/stimuli/11.png","images/stimuli/55.png","-10","2","images/stimuli/78.png","5","3","2","2","","42","o","1","within","2","2","3","0.604982206405694"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","85974","0.0-1.0-0.10","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3167.154999973718","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/55.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='threeColumn'><img src='images/stimuli/11.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/21.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/31.png' style='width:657.0106761565837px;height: 510.00000000000006px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","22","89142","0.0-1.0-1.10","temporalOrder","15366","1","2","55","images/stimuli/21.png","images/stimuli/31.png","-21","3","images/stimuli/11.png","11","1","2","2","","37","o","1","within","2","3","3","0.604982206405694"
