"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"140436","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Thank you for making it so far. We will now present you with the same type of question you have been presented with the first memory test. Please continue completed this task in the same way you have completed the previous memory test. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","0","140436","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","1","142938","0.0-1.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3585","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/60.png' style='width:488.2491103202847px;height: 379px;'><div class='threeColumn'><img src='images/stimuli/42.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/45.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/41.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","2","146524","0.0-1.0-1.0","temporalOrder","15173","1","3","60","images/stimuli/41.png","images/stimuli/45.png","-6","2","images/stimuli/42.png","26","1","3","3","","31","o","0","across","3","3","3","0.44958481613285883"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","147025","0.0-1.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1514","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/21.png' style='width:488.2491103202847px;height: 379px;'><div class='threeColumn'><img src='images/stimuli/7.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/75.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/25.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","4","148540","0.0-1.0-1.1","temporalOrder","15173","1","2","21","images/stimuli/75.png","images/stimuli/25.png","-11","3","images/stimuli/7.png","8","1","3","3","","38","o","1","within","2","3","2","0.44958481613285883"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","149041","0.0-1.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1977","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/34.png' style='width:488.2491103202847px;height: 379px;'><div class='threeColumn'><img src='images/stimuli/11.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/16.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/49.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","6","151020","0.0-1.0-1.2","temporalOrder","15173","1","2","34","images/stimuli/16.png","images/stimuli/49.png","-18","3","images/stimuli/11.png","15","1","3","3","","35","o","0","across","3","3","2","0.44958481613285883"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","151521","0.0-1.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1362","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/68.png' style='width:488.2491103202847px;height: 379px;'><div class='threeColumn'><img src='images/stimuli/13.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/42.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/20.png' style='width:488.2491103202847px;height: 379px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","8","152884","0.0-1.0-1.3","temporalOrder","15173","1","1","68","images/stimuli/13.png","images/stimuli/20.png","-22","3","images/stimuli/42.png","8","2","3","3","","40","o","0","across","3","3","3","0.44958481613285883"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","153385","0.0-1.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
