"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"2404.210000007879","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Thank you for making it so far. We will now present you with the same type of question you have been presented with the first memory test. Please continue completed this task in the same way you have completed the previous memory test. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","0","2411","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","1","4916","0.0-1.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6383.480000018608","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/66.png' style='width:260.87188612099646px;height: 202.5px;'><div class='threeColumn'><img src='images/stimuli/67.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/28.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/23.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","2","11303","0.0-1.0-1.0","temporalOrder","15342","1","1","66","images/stimuli/67.png","images/stimuli/28.png","-20","2","images/stimuli/23.png","5","3","2","2","","33","o","0","across","3","3","2","0.2402135231316726"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","11808","0.0-1.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6084.535000030883","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/31.png' style='width:260.87188612099646px;height: 202.5px;'><div class='threeColumn'><img src='images/stimuli/40.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/1.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/33.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","4","17895","0.0-1.0-1.1","temporalOrder","15342","1","2","31","images/stimuli/1.png","images/stimuli/33.png","-5","3","images/stimuli/40.png","7","1","2","2","","26","o","0","across","3","2","2","0.2402135231316726"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","18397","0.0-1.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"16794.345000002068","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/60.png' style='width:260.87188612099646px;height: 202.5px;'><div class='threeColumn'><img src='images/stimuli/34.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/41.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/50.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","6","35195","0.0-1.0-1.2","temporalOrder","15342","1","2","60","images/stimuli/41.png","images/stimuli/50.png","-11","3","images/stimuli/34.png","8","1","2","2","","31","o","1","within","2","3","2","0.2402135231316726"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","35697","0.0-1.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
"9480.265000020154","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/75.png' style='width:260.87188612099646px;height: 202.5px;'><div class='threeColumn'><img src='images/stimuli/7.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/24.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/54.png' style='width:260.87188612099646px;height: 202.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","8","45182","0.0-1.0-1.3","temporalOrder","15342","1","3","75","images/stimuli/54.png","images/stimuli/24.png","-27","2","images/stimuli/7.png","7","1","2","2","","38","o","1","within","2","3","3","0.2402135231316726"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","45684","0.0-1.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
