"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"1341.7650000192225","<div align=""center"" style='display: flex; flex-direction: column; margin: auto; flex: 1 1 100%; width: 90%; height: 90%;'><div style=""font-family: 'Open Sans', 'Arial', sans-serif; font-size: 150%; line-height: 1.5em;""><p style=""width: 90%; text-align: justify"">Thank you for making it so far. We will now present you with the same type of question you have been presented with the first memory test. Please continue completed this task in the same way you have completed the previous memory test. <br><br>Press <strong>space</strong> to begin the task.","32","html-keyboard-response","0","1355","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","1","3871","0.0-1.0-0.0","fixation","","","","","","","","","","","","","","","","","","","","","",""
"10082.54999993369","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/82.png' style='width:281.48398576512454px;height: 218.5px;'><div class='threeColumn'><img src='images/stimuli/66.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/11.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/60.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","2","13958","0.0-1.0-1.0","temporalOrder","15184","1","1","82","images/stimuli/66.png","images/stimuli/60.png","-4","3","images/stimuli/11.png","19","2","3","3","","33","o","0","across","3","3","2","0.25919335705812574"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","3","14473","0.0-1.0-0.1","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3692.179999896325","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/34.png' style='width:281.48398576512454px;height: 218.5px;'><div class='threeColumn'><img src='images/stimuli/11.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/16.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/49.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","4","18169","0.0-1.0-1.1","temporalOrder","15184","1","2","34","images/stimuli/16.png","images/stimuli/49.png","-18","3","images/stimuli/11.png","15","1","3","3","","35","o","0","across","3","3","2","0.25919335705812574"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","5","18673","0.0-1.0-0.2","fixation","","","","","","","","","","","","","","","","","","","","","",""
"5137.664999929257","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/67.png' style='width:281.48398576512454px;height: 218.5px;'><div class='threeColumn'><img src='images/stimuli/3.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/57.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/24.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","6","23815","0.0-1.0-1.2","temporalOrder","15184","1","1","67","images/stimuli/3.png","images/stimuli/24.png","-19","3","images/stimuli/57.png","5","2","3","3","","34","o","0","across","3","2","2","0.25919335705812574"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","7","24323","0.0-1.0-0.3","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6237.820000038482","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/18.png' style='width:281.48398576512454px;height: 218.5px;'><div class='threeColumn'><img src='images/stimuli/82.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/49.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/60.png' style='width:281.48398576512454px;height: 218.5px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","8","30565","0.0-1.0-1.3","temporalOrder","15184","1","3","18","images/stimuli/60.png","images/stimuli/49.png","-9","2","images/stimuli/82.png","5","1","3","3","","31","o","1","within","2","3","3","0.25919335705812574"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","31068","0.0-1.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
