"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","questionOrder","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"4894","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/50.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/6.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/86.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/56.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","10","114472","0.0-3.0-1.3","temporalOrder1","10488","3","50","images/stimuli/56.png","images/stimuli/86.png","-20","2","images/stimuli/6.png","35","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","26","o","0","across","2","2","3","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","114975","0.0-3.0-0.4","fixation","","","","","","","","","","","","","","","","","","","","","",""
"4750","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/87.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/15.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/26.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/49.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","12","119727","0.0-3.0-1.4","temporalOrder1","10488","2","87","images/stimuli/26.png","images/stimuli/15.png","-7","1","images/stimuli/49.png","7","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","23","o","0","across","2","3","3","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","13","120235","0.0-3.0-0.5","fixation","","","","","","","","","","","","","","","","","","","","","",""
"4167","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/65.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/44.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/86.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/76.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","14","124406","0.0-3.0-1.5","temporalOrder1","10488","2","65","images/stimuli/86.png","images/stimuli/44.png","-24","1","images/stimuli/76.png","7","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","16","o","1","within","3","3","2","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","124915","0.0-3.0-0.6","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3752","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/24.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/33.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/62.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/43.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","16","128669","0.0-3.0-1.6","temporalOrder1","10488","1","24","images/stimuli/33.png","images/stimuli/43.png","-25","3","images/stimuli/62.png","16","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","25","o","0","across","2","3","2","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","129174","0.0-3.0-0.7","fixation","","","","","","","","","","","","","","","","","","","","","",""
"4205","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/8.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/0.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/52.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/77.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","18","133384","0.0-3.0-1.7","temporalOrder1","10488","1","8","images/stimuli/0.png","images/stimuli/77.png","-7","3","images/stimuli/52.png","8","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","10","o","1","within","3","2","3","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","19","133884","0.0-3.0-0.8","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1791","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/23.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/54.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/82.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/16.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","20","135681","0.0-3.0-1.8","temporalOrder1","10488","3","23","images/stimuli/16.png","images/stimuli/82.png","-6","2","images/stimuli/54.png","5","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","36","o","1","within","3","3","2","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","136195","0.0-3.0-0.9","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2766","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/19.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/8.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/38.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/13.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","22","138965","0.0-3.0-1.9","temporalOrder1","10488","3","19","images/stimuli/13.png","images/stimuli/8.png","-62","1","images/stimuli/38.png","5","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","41","o","1","within","3","3","2","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","23","139474","0.0-3.0-0.10","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3936","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/55.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/7.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/44.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/57.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","24","143414","0.0-3.0-1.10","temporalOrder1","10488","3","55","images/stimuli/57.png","images/stimuli/44.png","-66","2","images/stimuli/7.png","9","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","37","o","1","within","3","3","2","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","25","143924","0.0-3.0-0.11","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1919","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/79.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/84.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/51.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/3.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","26","145846","0.0-3.0-1.11","temporalOrder1","10488","2","79","images/stimuli/51.png","images/stimuli/84.png","-26","1","images/stimuli/3.png","28","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","21","o","0","across","2","2","2","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","27","146355","0.0-3.0-0.12","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2801","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/59.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/1.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/49.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/57.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","28","149159","0.0-3.0-1.12","temporalOrder1","10488","1","59","images/stimuli/1.png","images/stimuli/49.png","-3","2","images/stimuli/57.png","18","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","28","o","0","across","2","3","2","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","29","149675","0.0-3.0-0.13","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2097","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/22.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/68.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/4.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/77.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","30","151775","0.0-3.0-1.13","temporalOrder1","10488","3","22","images/stimuli/77.png","images/stimuli/4.png","-11","2","images/stimuli/68.png","66","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","7","o","1","within","3","2","3","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","152285","0.0-3.0-0.14","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2775","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/31.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/49.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/28.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/60.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","32","155063","0.0-3.0-1.14","temporalOrder1","10488","1","31","images/stimuli/49.png","images/stimuli/28.png","-6","2","images/stimuli/60.png","9","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","27","o","0","across","2","2","3","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","33","155575","0.0-3.0-0.15","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2623","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/86.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/4.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/72.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/75.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","34","158198","0.0-3.0-1.15","temporalOrder1","10488","2","86","images/stimuli/72.png","images/stimuli/4.png","-28","1","images/stimuli/75.png","45","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","16","o","0","across","2","2","3","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","35","158715","0.0-3.0-0.16","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3024","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/44.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/49.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/39.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/74.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","36","161741","0.0-3.0-1.16","temporalOrder1","10488","3","44","images/stimuli/74.png","images/stimuli/39.png","-4","2","images/stimuli/49.png","44","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","4","o","1","within","3","3","3","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","162255","0.0-3.0-0.17","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1716","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/75.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/6.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/21.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/56.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","38","163974","0.0-3.0-1.17","temporalOrder1","10488","2","75","images/stimuli/21.png","images/stimuli/56.png","-26","3","images/stimuli/6.png","10","1","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","38","o","1","within","3","3","3","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","39","164485","0.0-3.0-0.18","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6823","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/18.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/24.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/40.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/19.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","40","171311","0.0-3.0-1.18","temporalOrder1","10488","2","18","images/stimuli/40.png","images/stimuli/24.png","-12","1","images/stimuli/19.png","21","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","31","o","0","across","2","2","3","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","171814","0.0-3.0-0.19","fixation","","","","","","","","","","","","","","","","","","","","","",""
"4535","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/71.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/44.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/51.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/4.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","42","176351","0.0-3.0-1.19","temporalOrder1","10488","1","71","images/stimuli/44.png","images/stimuli/4.png","-6","3","images/stimuli/51.png","31","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","5","o","0","across","2","2","3","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","43","176865","0.0-3.0-0.20","fixation","","","","","","","","","","","","","","","","","","","","","",""
"3619","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/67.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/66.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/84.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/23.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","44","180486","0.0-3.0-1.20","temporalOrder1","10488","1","67","images/stimuli/66.png","images/stimuli/84.png","-53","2","images/stimuli/23.png","4","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","34","o","1","within","3","2","3","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","45","181005","0.0-3.0-0.21","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2184","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/70.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/47.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/41.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/71.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","46","183190","0.0-3.0-1.21","temporalOrder1","10488","3","70","images/stimuli/71.png","images/stimuli/47.png","-8","1","images/stimuli/41.png","53","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","5","o","1","within","3","3","2","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","183705","0.0-3.0-0.22","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2938","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/52.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/39.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/2.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/53.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","48","186647","0.0-3.0-1.22","temporalOrder1","10488","3","52","images/stimuli/53.png","images/stimuli/39.png","-24","1","images/stimuli/2.png","51","2","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","14","o","1","within","3","3","2","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","187155","0.0-3.0-0.23","fixation","","","","","","","","","","","","","","","","","","","","","",""
"2625","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/0.png' style='width:443.16014234875445px;height: 344px;'><div class='threeColumn'><img src='images/stimuli/74.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/73.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/48.png' style='width:443.16014234875445px;height: 344px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","50","189782","0.0-3.0-1.23","temporalOrder1","10488","2","0","images/stimuli/73.png","images/stimuli/74.png","-12","1","images/stimuli/48.png","38","3","3","0","3","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","10","o","0","across","2","2","2","0.4080664294187426"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","190294","0.0-3.0-0.24","fixation","","","","","","","","","","","","","","","","","","","","","",""
